vowel_id,start,end,t,percent,F1,F2,F3,F4
349,430.259,430.623,430.332,20,438.6,1091.9,2837.6,3248
349,430.259,430.623,430.35,25,421.4,1017.6,2409.6,3293.1
349,430.259,430.623,430.368,30,408.3,972.4,2401.2,3287.6
349,430.259,430.623,430.387,35,394.7,928.2,2472.8,3188.3
349,430.259,430.623,430.405,40,369.5,916.5,2610,3225.8
349,430.259,430.623,430.423,45,365.3,911,2459.7,3172.9
349,430.259,430.623,430.441,50,365.5,896,2461.3,3201.3
349,430.259,430.623,430.459,55,371.2,865.3,2585.2,3168.5
349,430.259,430.623,430.477,60,355.8,860.7,2680.9,3249.6
349,430.259,430.623,430.496,65,358.4,850.2,2421.5,3325
349,430.259,430.623,430.514,70,348.4,853,2563.6,3358.5
349,430.259,430.623,430.532,75,359.6,841.9,2506.4,3246.6
349,430.259,430.623,430.55,80,350.3,835.6,2461.7,3119.1
349,430.259,430.623,430.568,85,338.3,933.2,2323,3208.1
349,430.259,430.623,430.586,90,334.1,1100.7,2465.2,3024.7
349,430.259,430.623,430.605,95,325.1,1288,2358.9,2984.5
349,430.259,430.623,430.623,100,257,1357.4,2270.5,3391
350,431.351,431.803,431.351,0,338.3,1725.4,2543.4,--undefined--
350,431.351,431.803,431.373,5,499.6,1600.6,2702.1,--undefined--
350,431.351,431.803,431.396,10,616.4,1463.3,2654.5,3758.5
350,431.351,431.803,431.418,15,657.3,1439.6,2566.7,3486.3
350,431.351,431.803,431.441,20,616.2,1477.2,2509.2,3542.3
350,431.351,431.803,431.464,25,523.9,1415.5,2557.1,3650.4
350,431.351,431.803,431.486,30,592.6,1413.9,2570.7,3468.3
350,431.351,431.803,431.509,35,635.6,1388.6,2562,3470.4
350,431.351,431.803,431.531,40,633.4,1349.5,2533.4,3490.3
350,431.351,431.803,431.554,45,620.1,1336,2537.6,3506.9
350,431.351,431.803,431.577,50,595.6,1270.4,2524.9,3486.6
350,431.351,431.803,431.599,55,607.4,1174.1,2539.7,3437.5
350,431.351,431.803,431.622,60,559.5,1155.5,2558.6,3401.4
350,431.351,431.803,431.644,65,535.7,1129,2547.9,3337.2
350,431.351,431.803,431.667,70,466.3,1061.3,2568.7,3300.4
350,431.351,431.803,431.69,75,413.3,1043.5,2517.5,3289.8
350,431.351,431.803,431.712,80,400.4,1081.2,2391.3,3138.9
350,431.351,431.803,431.735,85,375.5,1116.4,2308.3,3181.4
350,431.351,431.803,431.758,90,375,1241.6,2420.4,3195.4
350,431.351,431.803,431.78,95,364.8,1343.5,2525.3,3329.2
350,431.351,431.803,431.803,100,304.6,1432.8,2490.9,--undefined--
351,432.485,432.705,432.485,0,567.8,1889.8,2866.7,--undefined--
351,432.485,432.705,432.496,5,574.4,2022.8,2796.5,--undefined--
351,432.485,432.705,432.507,10,526,1860.7,2643.9,--undefined--
351,432.485,432.705,432.518,15,507.9,1793.1,2507.5,3588.2
351,432.485,432.705,432.529,20,560.4,1871.1,2845,--undefined--
351,432.485,432.705,432.54,25,625.3,1875.5,2501.4,--undefined--
351,432.485,432.705,432.551,30,596.5,1874.1,2785.1,--undefined--
351,432.485,432.705,432.562,35,578.9,1862.3,2827.5,--undefined--
351,432.485,432.705,432.573,40,573.5,1851.4,2656.3,--undefined--
351,432.485,432.705,432.584,45,550.5,1860.9,2634.8,--undefined--
351,432.485,432.705,432.595,50,527.2,1900.9,2661.5,--undefined--
351,432.485,432.705,432.606,55,525.9,1867.7,2634.2,--undefined--
351,432.485,432.705,432.617,60,495.1,1846.7,2622.9,--undefined--
351,432.485,432.705,432.628,65,445.3,1797.6,2535.2,--undefined--
351,432.485,432.705,432.639,70,436.1,1769.1,2553.9,3604.8
351,432.485,432.705,432.65,75,420.8,1808,2510.4,--undefined--
351,432.485,432.705,432.661,80,402.8,1819.5,2529.1,--undefined--
351,432.485,432.705,432.672,85,364.4,1836.5,2546.9,--undefined--
351,432.485,432.705,432.683,90,323.2,1835.6,2553.2,--undefined--
351,432.485,432.705,432.694,95,419,2136.1,2596.7,--undefined--
351,432.485,432.705,432.705,100,508.8,1235.4,2410.3,--undefined--
352,433.651,433.912,433.651,0,499.5,1719.4,2645,--undefined--
352,433.651,433.912,433.664,5,516.6,1697.9,2641.7,3640.7
352,433.651,433.912,433.677,10,555.9,1717.1,2662.8,3913
352,433.651,433.912,433.69,15,575.2,1753.5,2738.9,--undefined--
352,433.651,433.912,433.703,20,565.4,1779.7,2758.9,--undefined--
352,433.651,433.912,433.716,25,568.2,1755.9,2731.4,3727.1
352,433.651,433.912,433.729,30,567,1844.8,2652.3,--undefined--
352,433.651,433.912,433.742,35,544.3,1799.9,2615.3,--undefined--
352,433.651,433.912,433.755,40,550.8,1750.3,2590.1,3579.4
352,433.651,433.912,433.768,45,546.9,1779.2,2595.5,3624.6
352,433.651,433.912,433.781,50,539.6,1762.8,2613.7,3471.4
352,433.651,433.912,433.794,55,533,1755.1,2595.2,3491.2
352,433.651,433.912,433.807,60,525.2,1780.4,2574.3,3480.4
352,433.651,433.912,433.82,65,517.7,1808.5,2594.5,3504.3
352,433.651,433.912,433.833,70,491.4,1771,2541.9,3502.5
352,433.651,433.912,433.846,75,492.9,1792.4,2469.2,3542.3
352,433.651,433.912,433.86,80,467.3,1798.5,2274.2,3582.5
352,433.651,433.912,433.873,85,450.8,1779.4,2396.1,3549.1
352,433.651,433.912,433.886,90,421.5,1678.9,2560.8,3569.2
352,433.651,433.912,433.899,95,384.7,1630.1,2594.7,3516.9
352,433.651,433.912,433.912,100,319.7,1708,2593.6,3595.4
353,434.625,435.022,434.625,0,412.1,1632.7,2741.9,--undefined--
353,434.625,435.022,434.645,5,559.7,1550.3,2682,--undefined--
353,434.625,435.022,434.664,10,643.6,1457.5,2309.7,3419.3
353,434.625,435.022,434.684,15,645.9,1199.9,2672.7,--undefined--
353,434.625,435.022,434.704,20,618.9,1389.5,2427.4,3393.9
353,434.625,435.022,434.724,25,582.4,1421.3,2755.6,3183.5
353,434.625,435.022,434.744,30,582.3,1344.9,2865.3,3321.9
353,434.625,435.022,434.764,35,593.5,1321.5,2729.2,3146.6
353,434.625,435.022,434.783,40,453.6,1236.2,2599.1,3454.1
353,434.625,435.022,434.803,45,321.1,1258.9,2758,3500.5
353,434.625,435.022,434.823,50,358.6,1283.9,2763.9,3513.3
353,434.625,435.022,434.843,55,464,1342.8,2688.6,3297.1
353,434.625,435.022,434.863,60,526.4,1434.9,2507.9,3289.7
353,434.625,435.022,434.883,65,541.6,1472.5,2465.2,3465.1
353,434.625,435.022,434.903,70,600.6,1623.6,2482.2,--undefined--
353,434.625,435.022,434.922,75,541.5,1784.3,2544.5,--undefined--
353,434.625,435.022,434.942,80,462.4,2042.5,2289.9,3441.8
353,434.625,435.022,434.962,85,438.2,1786,2564.1,3449.3
353,434.625,435.022,434.982,90,413.5,2237,3161.9,--undefined--
353,434.625,435.022,435.002,95,375.9,2395.1,2999.1,--undefined--
353,434.625,435.022,435.022,100,359.2,2121.8,2807.4,--undefined--
354,435.83,436.299,435.83,0,485,1605.8,2673.1,--undefined--
354,435.83,436.299,435.854,5,629.5,1369.5,2485,3480
354,435.83,436.299,435.877,10,725.7,1277.8,2582.3,3517.2
354,435.83,436.299,435.901,15,661.9,1325.9,2591.2,3562.6
354,435.83,436.299,435.924,20,677.9,1273.6,2788.9,--undefined--
354,435.83,436.299,435.947,25,626.3,1337.9,2846.4,--undefined--
354,435.83,436.299,435.971,30,549.3,1253.3,2791.4,--undefined--
354,435.83,436.299,435.994,35,626.1,1255.3,2818,--undefined--
354,435.83,436.299,436.018,40,631.8,1349.4,2773,--undefined--
354,435.83,436.299,436.041,45,610.1,1364.3,2675.9,--undefined--
354,435.83,436.299,436.065,50,630.1,1436.8,2580.4,3815
354,435.83,436.299,436.088,55,606.3,1630.4,2632.2,--undefined--
354,435.83,436.299,436.112,60,564.6,1711.6,2658.8,--undefined--
354,435.83,436.299,436.135,65,466.7,1837.4,2698.9,3407.4
354,435.83,436.299,436.158,70,388,1982.5,2844.4,--undefined--
354,435.83,436.299,436.182,75,416.3,2090.5,2816.5,--undefined--
354,435.83,436.299,436.205,80,363.5,2095.5,2711.9,3426.4
354,435.83,436.299,436.229,85,343.7,2104.7,2617.2,3418.5
354,435.83,436.299,436.252,90,292.8,2230.2,2548.2,3358
354,435.83,436.299,436.276,95,340.9,2082.9,2703.8,--undefined--
354,435.83,436.299,436.299,100,341.9,2098.6,2949.9,--undefined--
355,437.021,437.406,437.021,0,607.3,1290.5,2606.1,--undefined--
355,437.021,437.406,437.04,5,682,1323.1,2574.7,--undefined--
355,437.021,437.406,437.059,10,773.7,1275.3,2676.2,--undefined--
355,437.021,437.406,437.078,15,699,1218.4,2812.1,--undefined--
355,437.021,437.406,437.098,20,714.7,1207.3,2839.7,--undefined--
355,437.021,437.406,437.117,25,699.6,1329.8,2790.9,--undefined--
355,437.021,437.406,437.136,30,504.1,1348.1,2759.7,--undefined--
355,437.021,437.406,437.156,35,500.4,1303.5,2693.6,3537.4
355,437.021,437.406,437.175,40,474.7,1320.6,2730.8,--undefined--
355,437.021,437.406,437.194,45,339.8,1363.5,2626.2,3540.7
355,437.021,437.406,437.213,50,461.7,1456.6,2537.8,3479.3
355,437.021,437.406,437.233,55,547.1,1579.2,2515.4,3432.7
355,437.021,437.406,437.252,60,572.8,1700.1,2502.5,3422.4
355,437.021,437.406,437.271,65,518.6,1824.3,2524.2,3441.9
355,437.021,437.406,437.29,70,447.3,1977.6,2569,3477.9
355,437.021,437.406,437.31,75,401.9,2021.8,2605.7,3520.2
355,437.021,437.406,437.329,80,388.8,2103.8,2652.5,3457.7
355,437.021,437.406,437.348,85,359.2,2293.3,2681.3,3564.4
355,437.021,437.406,437.368,90,341,2135,2719.5,--undefined--
355,437.021,437.406,437.387,95,327.6,2123.4,2650.3,--undefined--
355,437.021,437.406,437.406,100,259.3,2094.3,2788.6,--undefined--
356,438.206,438.511,438.206,0,189.6,1893.6,3088.5,3769.4
356,438.206,438.511,438.221,5,474.1,1940.7,3254.6,--undefined--
356,438.206,438.511,438.237,10,340.9,1716.6,2751.6,3331.9
356,438.206,438.511,438.252,15,343,1682.3,2600.5,3202.1
356,438.206,438.511,438.267,20,335.2,1627.5,2407.1,3174.3
356,438.206,438.511,438.282,25,335.7,1479.1,2395.9,3307.4
356,438.206,438.511,438.298,30,332,1418.4,2312,3178
356,438.206,438.511,438.313,35,331.6,1462.7,2372.2,3179.7
356,438.206,438.511,438.328,40,345.3,1422.2,2338.5,3167.4
356,438.206,438.511,438.343,45,349.7,1462.7,2353.5,3205.2
356,438.206,438.511,438.359,50,359.8,1498.7,2293,3199.4
356,438.206,438.511,438.374,55,361.3,1465.1,2360.3,3195.2
356,438.206,438.511,438.389,60,380.9,1594.3,2313.5,3169
356,438.206,438.511,438.405,65,386.6,1628.6,2358,3244.9
